Time,Lap,SectorName,angular velosity,Distance,Corr Dist,Corr Dist (Unstretched),Corr Lap Dist,Corr Speed,Calc Outing Time,Calc Lap Time,Damper Vel FL,Damper Vel FR,Damper Vel RL,Damper Vel RR,glat,glong,Oversteer,steered angle,is1st,is2nd,is3rd,is4th,is5th,is6th,is2ndWOT,is3rdWOT,isWOT,abs glong,abs glat,abs Steerangle,abs ROTY ,understeer,oversteer,lane deviation,steering reversal rate per lap,steering reversal rate per sector,LAP_BEACON,G_LAT,ROTY,STEERANGLE,SPEED,THROTTLE,BRAKE,GEAR,G_LON,CLUTCH,RPMS,TC,ABS,SUS_TRAVEL_LF,SUS_TRAVEL_RF,SUS_TRAVEL_LR,SUS_TRAVEL_RR,BRAKE_TEMP_LF,BRAKE_TEMP_RF,BRAKE_TEMP_LR,BRAKE_TEMP_RR,TYRE_PRESS_LF,TYRE_PRESS_RF,TYRE_PRESS_LR,TYRE_PRESS_RR,TYRE_TAIR_LF,TYRE_TAIR_RF,TYRE_TAIR_LR,TYRE_TAIR_RR,WHEEL_SPEED_LF,WHEEL_SPEED_RF,WHEEL_SPEED_LR,WHEEL_SPEED_RR,BUMPSTOPUP_RIDE_LF,BUMPSTOPUP_RIDE_RF,BUMPSTOPUP_RIDE_LR,BUMPSTOPUP_RIDE_RR,BUMPSTOPDN_RIDE_LF,BUMPSTOPDN_RIDE_RF,BUMPSTOPDN_RIDE_LR,BUMPSTOPDN_RIDE_RR,BUMPSTOP_FORCE_LF,BUMPSTOP_FORCE_RF,BUMPSTOP_FORCE_LR,BUMPSTOP_FORCE_RR,EN_ET,EN_TL,EN_TD,EN_TB
117.48,Lap 1,Str 0-1 (End),-50.0,3920.0,3920.0,3925.0,285.0,211.5,117.48,5.138,26.2,53.6,-9.8,9.7,1.16,-1.09,-0.27,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.09,1.16,9.47,12.39,0.27,0.0,0.0,0.22,0.92,0.0,1.22,13.43,9.0,211.3,0.0,63.0,4.0,-1.0,0.0,7057.0,0.0,1.0,7.0,23.0,2.0,20.0,257.0,260.0,156.0,156.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,55.0,57.0,58.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-891.0,38.0,0.0,0.0,2.0,1.0,1.0
117.5,Lap 1,Str 0-1 (End),0.0,3922.0,3922.0,3926.0,286.0,210.6,117.5,5.158,7.4,41.0,31.0,48.7,1.22,-1.06,-0.23,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.06,1.22,8.81,13.43,0.23,0.0,0.0,0.22,0.92,0.0,1.22,13.43,9.0,210.6,0.0,64.0,4.0,-1.0,0.0,6892.0,0.0,1.0,7.0,24.0,2.0,21.0,257.0,260.0,156.0,156.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,55.0,57.0,57.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1021.0,44.0,0.0,0.0,2.0,1.0,1.0
117.52,Lap 1,Str 0-1 (End),-50.0,3923.0,3923.0,3927.0,287.0,209.9,117.52,5.178,2.4,29.3,66.8,76.1,1.25,-1.14,-0.18,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.14,1.25,8.13,12.48,0.18,0.0,0.0,0.22,0.92,0.0,1.22,13.43,8.0,210.0,0.0,64.0,4.0,-1.0,0.0,6830.0,0.0,1.0,7.0,25.0,4.0,22.0,257.0,260.0,156.0,156.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,55.0,56.0,57.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1088.0,0.0,0.0,0.0,2.0,1.0,1.0
117.54,Lap 1,Str 0-1 (End),0.0,3924.0,3924.0,3929.0,288.0,209.0,117.54,5.198,4.6,32.0,60.6,63.5,1.28,-1.21,-0.12,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.21,1.28,7.39,11.52,0.12,0.0,0.0,0.22,0.92,0.0,1.29,11.05,8.0,209.3,0.0,65.0,4.0,-1.0,0.0,6869.0,0.0,1.0,7.0,25.0,5.0,24.0,263.0,267.0,158.0,159.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,55.0,56.0,56.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1159.0,0.0,0.0,0.0,2.0,1.0,1.0
117.56,Lap 1,Str 0-1 (End),-100.0,3925.0,3925.0,3930.0,289.0,208.1,117.56,5.218,20.3,33.5,48.6,35.2,1.29,-1.23,-0.06,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.23,1.29,6.68,11.11,0.06,0.0,0.0,0.22,0.92,0.0,1.29,11.05,6.0,207.8,0.0,65.0,4.0,-1.0,0.0,6942.0,0.0,1.0,7.0,26.0,6.0,25.0,263.0,267.0,158.0,159.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,55.0,56.0,56.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1244.0,0.0,0.0,0.0,2.0,1.0,1.0
117.58,Lap 1,Str 0-1 (End),0.0,3926.0,3926.0,3931.0,290.0,207.2,117.58,5.238,42.9,27.8,34.7,22.2,1.29,-1.21,0.01,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.21,1.29,6.02,11.24,0.01,0.01,0.0,0.22,0.92,0.0,1.3,11.37,6.0,207.0,0.0,65.0,4.0,-1.0,0.0,6885.0,0.0,0.0,8.0,27.0,7.0,25.0,269.0,273.0,161.0,161.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,55.0,56.0,56.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1318.0,0.0,0.0,1.0,2.0,1.0,1.0
117.6,Lap 1,Str 0-1 (End),-50.0,3927.0,3927.0,3932.0,291.0,206.2,117.6,5.258,36.2,12.7,23.5,21.0,1.3,-1.18,0.06,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.18,1.3,5.3,11.37,0.0,0.06,0.0,0.22,0.92,0.0,1.3,11.37,5.0,206.2,0.0,66.0,4.0,-1.0,0.0,6807.0,0.0,0.0,9.0,27.0,8.0,26.0,269.0,273.0,161.0,161.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,54.0,55.0,56.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1375.0,0.0,0.0,1.0,3.0,1.0,1.0
117.62,Lap 1,Str 0-1 (End),0.0,3928.0,3928.0,3933.0,293.0,205.4,117.62,5.278,11.4,-14.8,26.6,19.6,1.22,-1.17,0.12,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.17,1.22,4.42,10.31,0.0,0.12,0.0,0.22,0.92,0.0,1.3,11.37,5.0,205.5,0.0,67.0,4.0,-1.0,0.0,6766.0,0.0,0.0,9.0,27.0,8.0,26.0,269.0,273.0,161.0,161.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,54.0,55.0,55.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1382.0,0.0,0.0,1.0,3.0,1.0,1.0
117.64,Lap 1,Str 0-1 (End),-50.0,3929.0,3929.0,3934.0,294.0,204.4,117.64,5.298,-16.5,-37.1,11.3,-3.9,1.14,-1.17,0.17,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.17,1.14,3.37,9.25,0.0,0.17,0.0,0.22,0.92,0.0,1.11,8.72,4.0,204.7,0.0,67.0,4.0,-1.0,0.0,6759.0,0.0,1.0,9.0,27.0,9.0,26.0,275.0,279.0,163.0,164.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,54.0,55.0,55.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1306.0,0.0,0.0,1.0,3.0,1.0,1.0
117.66,Lap 1,Str 0-1 (End),-50.0,3931.0,3931.0,3935.0,295.0,203.6,117.66,5.318,-31.4,-25.3,-21.6,-46.7,1.08,-1.16,0.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.16,1.08,2.83,8.34,0.0,0.21,0.0,0.22,0.92,0.0,1.11,8.72,3.0,203.3,0.0,65.0,4.0,-1.0,0.0,6749.0,0.0,1.0,8.0,26.0,8.0,26.0,275.0,279.0,163.0,164.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,53.0,54.0,55.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1199.0,0.0,0.0,1.0,3.0,2.0,1.0
117.68,Lap 1,Str 0-1 (End),-50.0,3932.0,3932.0,3937.0,296.0,202.7,117.68,5.338,-12.0,-2.5,-37.7,-83.3,1.04,-1.15,0.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,1.04,2.48,7.57,0.0,0.26,0.0,0.22,0.92,0.0,0.99,6.8,2.0,202.6,0.0,64.0,4.0,-1.0,0.0,6700.0,0.0,0.0,8.0,26.0,8.0,25.0,280.0,284.0,165.0,166.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,53.0,54.0,55.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1183.0,0.0,0.0,1.0,3.0,2.0,1.0
117.7,Lap 1,Str 0-1 (End),0.0,3933.0,3933.0,3938.0,297.0,201.9,117.7,5.358,15.6,-0.6,-41.2,-90.6,0.99,-1.14,0.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.14,0.99,2.15,6.8,0.0,0.31,0.0,0.22,0.92,0.0,0.99,6.8,2.0,201.9,0.0,61.0,4.0,-1.0,0.0,6642.0,0.0,0.0,8.0,26.0,7.0,23.0,280.0,284.0,165.0,166.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,53.0,54.0,54.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1189.0,0.0,0.0,1.0,3.0,2.0,1.0
117.72,Lap 1,Str 0-1 (End),0.0,3934.0,3934.0,3939.0,298.0,201.0,117.72,5.378,50.5,-1.6,-23.4,-53.9,0.99,-1.13,0.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.13,0.99,1.84,7.53,0.0,0.36,0.0,0.22,0.92,0.0,0.99,6.8,2.0,201.2,0.0,59.0,4.0,-1.0,0.0,6608.0,0.0,0.0,9.0,26.0,6.0,21.0,280.0,284.0,165.0,166.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,53.0,54.0,54.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1179.0,0.0,0.0,1.0,3.0,2.0,1.0
117.74,Lap 1,Str 0-1 (End),0.0,3935.0,3935.0,3940.0,299.0,200.1,117.74,5.398,51.4,-6.6,1.3,-1.4,0.99,-1.13,0.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.13,0.99,1.34,8.25,0.0,0.41,0.0,0.22,0.92,0.0,0.99,8.61,2.0,200.4,0.0,57.0,4.0,-1.0,0.0,6601.0,0.0,0.0,10.0,26.0,6.0,20.0,283.0,287.0,166.0,167.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,53.0,54.0,54.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1182.0,0.0,0.0,1.0,3.0,2.0,1.0
117.76,Lap 1,Str 0-1 (End),-100.0,3936.0,3936.0,3941.0,300.0,199.3,117.76,5.418,-13.3,-27.2,35.0,28.6,0.98,-1.1,0.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,0.98,0.65,7.93,0.0,0.47,0.0,0.22,0.92,0.0,0.99,8.61,0.0,199.1,0.0,51.0,4.0,-1.0,0.0,6624.0,0.0,0.0,11.0,25.0,6.0,21.0,283.0,287.0,166.0,167.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,53.0,54.0,54.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1149.0,0.0,0.0,1.0,3.0,2.0,1.0
117.78,Lap 1,Str 0-1 (End),-50.0,3937.0,3937.0,3942.0,301.0,198.6,117.78,5.438,-78.4,-34.4,62.3,33.7,0.94,-1.05,0.53,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.05,0.94,0.67,6.57,0.0,0.53,0.0,0.22,0.92,0.0,0.9,5.21,-1.0,198.5,0.0,49.0,4.0,-1.0,0.0,6622.0,0.0,1.0,9.0,25.0,7.0,22.0,285.0,290.0,167.0,168.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,52.0,54.0,54.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1054.0,0.0,0.0,1.0,3.0,2.0,1.0
117.8,Lap 1,Str 0-1 (End),-50.0,3938.0,3938.0,3943.0,302.0,197.8,117.8,5.458,-60.9,-10.0,29.2,5.6,0.9,-1.0,0.6,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,1.54,5.21,0.0,0.6,0.0,0.22,0.92,0.0,0.9,5.21,-2.0,197.8,0.0,50.0,4.0,-1.0,0.0,6603.0,0.0,1.0,7.0,24.0,9.0,22.0,285.0,290.0,167.0,168.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,52.0,53.0,54.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-984.0,0.0,0.0,1.0,3.0,2.0,2.0
117.82,Lap 1,Str 0-1 (End),0.0,3939.0,3939.0,3944.0,304.0,197.2,117.82,5.478,-11.2,2.1,-17.5,-47.0,0.84,-1.01,0.68,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.84,2.5,4.76,0.0,0.68,0.0,0.22,0.92,0.0,0.9,5.21,-2.0,197.3,0.0,50.0,4.0,-1.0,0.0,6569.0,0.0,1.0,7.0,24.0,9.0,22.0,285.0,290.0,167.0,168.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,51.0,53.0,54.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1003.0,0.0,0.0,1.0,3.0,2.0,2.0
117.84,Lap 1,Str 0-1 (End),-50.0,3940.0,3940.0,3945.0,305.0,196.4,117.84,5.498,13.2,-14.6,-4.0,-62.7,0.79,-1.02,0.77,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.02,0.79,3.75,4.3,0.0,0.77,0.0,0.22,0.92,0.0,0.76,4.07,-3.0,196.7,0.0,50.0,4.0,-1.0,0.0,6519.0,0.0,0.0,7.0,24.0,8.0,20.0,289.0,294.0,169.0,170.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,52.0,53.0,53.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-996.0,0.0,0.0,1.0,3.0,2.0,2.0
117.86,Lap 1,Str 0-1 (End),-150.0,3941.0,3941.0,3946.0,306.0,195.7,117.86,5.518,35.2,-18.2,28.4,-39.8,0.73,-1.02,0.85,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.02,0.73,5.17,3.77,0.0,0.85,0.0,0.22,0.92,0.0,0.76,4.07,-6.0,195.5,0.0,49.0,4.0,-1.0,0.0,6477.0,0.0,0.0,7.0,24.0,8.0,19.0,289.0,294.0,169.0,170.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,52.0,53.0,53.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-929.0,0.0,0.0,1.0,3.0,2.0,2.0
117.88,Lap 1,Str 0-1 (End),-50.0,3943.0,3943.0,3948.0,307.0,194.9,117.88,5.538,47.8,-11.0,34.1,-28.1,0.68,-1.01,0.93,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.68,6.47,3.17,0.0,0.93,0.0,0.22,0.92,0.0,0.63,2.56,-7.0,194.8,0.0,49.0,4.0,-1.0,0.0,6481.0,0.0,0.0,8.0,23.0,9.0,19.0,293.0,298.0,170.0,171.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,52.0,53.0,53.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-908.0,0.0,0.0,1.0,3.0,2.0,2.0
117.9,Lap 1,Str 0-1 (End),-50.0,3944.0,3944.0,3949.0,308.0,194.1,117.9,5.558,32.6,-33.0,27.5,-16.9,0.63,-1.0,1.0,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.63,7.84,2.56,0.0,1.0,0.0,0.22,0.92,0.0,0.63,2.56,-8.0,194.1,0.0,49.0,4.0,-1.0,0.0,6475.0,0.0,0.0,9.0,23.0,10.0,18.0,293.0,298.0,170.0,171.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,52.0,52.0,53.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-883.0,0.0,0.0,1.0,3.0,2.0,2.0
117.92,Lap 1,Str 0-1 (End),-50.0,3945.0,3945.0,3950.0,309.0,193.5,117.92,5.578,11.4,-36.6,31.2,13.6,0.57,-1.01,1.06,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.57,9.32,2.05,0.0,1.06,0.0,0.22,0.92,0.0,0.63,2.56,-9.0,193.6,0.0,49.0,4.0,-1.0,0.0,6455.0,0.0,0.0,10.0,22.0,10.0,18.0,293.0,298.0,170.0,171.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,51.0,52.0,53.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-749.0,0.0,0.0,1.0,3.0,2.0,2.0
117.94,Lap 1,Str 0-1 (End),-100.0,3946.0,3946.0,3951.0,310.0,192.7,117.94,5.598,13.6,-21.4,32.8,9.2,0.51,-1.01,1.11,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.51,10.87,1.54,0.0,1.11,0.0,0.22,0.92,0.0,0.48,-1.28,-11.0,193.0,0.0,49.0,4.0,-1.0,0.0,6427.0,0.0,0.0,10.0,22.0,11.0,19.0,297.0,302.0,172.0,173.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,51.0,52.0,53.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-708.0,0.0,0.0,1.0,3.0,2.0,2.0
117.96,Lap 1,Str 0-1 (End),-50.0,3947.0,3947.0,3952.0,311.0,192.0,117.96,5.618,19.5,-34.7,15.7,-28.7,0.44,-1.02,1.14,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.02,0.44,11.66,1.92,0.0,1.14,0.0,0.22,0.92,0.0,0.48,-1.28,-12.0,191.8,0.0,49.0,4.0,-1.0,0.0,6383.0,0.0,0.0,10.0,21.0,11.0,19.0,297.0,302.0,172.0,173.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,51.0,52.0,53.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-654.0,0.0,0.0,1.0,3.0,2.0,2.0
117.98,Lap 1,Str 0-1 (End),0.0,3948.0,3948.0,3953.0,312.0,191.3,117.98,5.638,14.8,-34.5,18.1,-35.5,0.37,-1.02,1.16,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.02,0.37,12.12,3.19,0.0,1.16,0.0,0.22,0.92,0.0,0.3,-4.47,-12.0,191.2,0.0,49.0,4.0,-1.0,0.0,6360.0,0.0,0.0,11.0,20.0,12.0,18.0,301.0,305.0,174.0,174.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,51.0,51.0,52.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-549.0,0.0,0.0,1.0,3.0,2.0,2.0
118.0,Lap 1,Str 0-1 (End),0.0,3949.0,3949.0,3954.0,313.0,190.5,118.0,5.658,20.7,-14.4,34.2,-39.2,0.3,-1.02,1.02,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.02,0.3,12.33,4.47,0.0,1.02,0.0,0.22,0.92,0.0,0.3,-4.47,-12.0,190.5,0.0,48.0,4.0,-1.0,0.0,6342.0,0.0,0.0,11.0,20.0,12.0,17.0,301.0,305.0,174.0,174.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,51.0,51.0,52.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-506.0,0.0,0.0,1.0,3.0,2.0,2.0
118.02,Lap 1,Str 0-1 (End),0.0,3950.0,3950.0,3955.0,314.0,189.9,118.02,5.678,36.9,-18.8,18.7,-56.7,0.22,-1.01,0.86,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.22,12.3,5.19,0.0,0.86,0.0,0.22,0.92,0.0,0.3,-4.47,-12.0,190.0,0.0,48.0,4.0,-1.0,0.0,6327.0,0.0,0.0,11.0,20.0,13.0,16.0,301.0,305.0,174.0,174.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,51.0,51.0,52.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-491.0,0.0,0.0,1.0,3.0,2.0,2.0
118.04,Lap 1,Str 0-1 (End),0.0,3951.0,3951.0,3956.0,315.0,189.1,118.04,5.698,46.4,-36.0,2.2,-40.3,0.15,-1.0,0.71,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,12.05,5.92,0.0,0.71,0.0,0.22,0.92,0.0,0.11,-6.28,-12.0,189.4,0.0,47.0,4.0,-1.0,0.0,6303.0,0.0,0.0,12.0,19.0,13.0,15.0,305.0,309.0,175.0,176.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,51.0,51.0,52.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-433.0,0.0,0.0,1.0,3.0,2.0,2.0
118.06,Lap 1,Str 0-1 (End),50.0,3952.0,3952.0,3957.0,316.0,188.5,118.06,5.718,35.9,-27.7,14.6,-14.1,0.08,-0.98,0.57,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98,0.09,11.5,6.5,0.0,0.57,0.0,0.22,0.92,0.0,0.11,-6.28,-11.0,188.3,0.0,47.0,4.0,-1.0,0.0,6260.0,0.0,0.0,13.0,18.0,13.0,14.0,305.0,309.0,175.0,176.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,51.0,50.0,52.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,-352.0,0.0,0.0,1.0,3.0,2.0,2.0
118.08,Lap 1,Str 0-1 (End),50.0,3953.0,3953.0,3958.0,317.0,187.8,118.08,5.738,23.8,-23.9,31.8,-24.1,0.02,-0.97,0.44,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.97,0.06,10.27,6.95,0.0,0.44,0.0,0.22,0.92,0.0,-0.03,-7.39,-10.0,187.7,0.0,46.0,4.0,-1.0,0.0,6247.0,0.0,0.0,14.0,18.0,14.0,14.0,308.0,312.0,176.0,177.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,50.0,50.0,51.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-329.0,0.0,0.0,1.0,3.0,2.0,2.0
118.1,Lap 1,Str 0-1 (End),50.0,3954.0,3954.0,3959.0,318.0,187.1,118.1,5.758,18.0,-42.7,34.6,-27.5,-0.03,-0.95,0.33,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.03,9.03,7.39,0.0,0.33,0.0,0.22,0.92,0.0,-0.03,-7.39,-9.0,187.1,0.0,45.0,4.0,-1.0,0.0,6236.0,0.0,0.0,14.0,17.0,14.0,13.0,308.0,312.0,176.0,177.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,50.0,50.0,51.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.0,-271.0,0.0,0.0,1.0,3.0,2.0,2.0
118.12,Lap 1,Str 0-1 (End),50.0,3955.0,3955.0,3960.0,319.0,186.5,118.12,5.778,16.0,-40.1,16.7,-10.5,-0.07,-0.95,0.23,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.07,7.65,7.3,0.0,0.23,0.0,0.22,0.92,0.0,-0.03,-7.39,-8.0,186.6,0.0,45.0,4.0,-1.0,0.0,6223.0,0.0,0.0,14.0,16.0,15.0,13.0,308.0,312.0,176.0,177.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,50.0,50.0,51.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.0,-185.0,0.0,0.0,1.0,3.0,2.0,2.0
118.14,Lap 1,Str 0-1 (End),50.0,3956.0,3956.0,3961.0,320.0,185.8,118.14,5.798,19.5,-18.0,4.4,-20.6,-0.11,-0.95,0.15,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.11,5.8,7.2,0.0,0.15,0.0,0.22,0.92,0.0,-0.13,-7.16,-7.0,186.0,0.0,45.0,4.0,-1.0,0.0,6201.0,0.0,0.0,15.0,16.0,15.0,13.0,311.0,315.0,178.0,178.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,50.0,50.0,51.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.0,-147.0,0.0,0.0,1.0,3.0,2.0,2.0
118.16,Lap 1,Str 0-1 (End),200.0,3957.0,3957.0,3962.0,321.0,185.1,118.16,5.818,25.2,-5.0,2.5,-38.7,-0.14,-0.94,0.09,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.94,0.14,3.67,6.87,0.0,0.09,0.0,0.22,0.92,0.0,-0.13,-7.16,-3.0,184.9,0.0,45.0,4.0,-1.0,0.0,6153.0,0.0,0.0,15.0,16.0,15.0,12.0,311.0,315.0,178.0,178.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,50.0,49.0,51.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.0,-137.0,0.0,0.0,1.0,3.0,2.0,2.0
118.18,Lap 1,Str 0-1 (End),50.0,3958.0,3958.0,3963.0,322.0,184.4,118.18,5.838,25.4,-2.5,3.6,-28.3,-0.16,-0.93,0.04,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.93,0.16,2.02,6.29,0.0,0.04,0.0,0.22,0.92,0.0,-0.19,-5.71,-2.0,184.3,0.0,45.0,4.0,-1.0,0.0,6131.0,0.0,0.0,16.0,15.0,15.0,11.0,314.0,318.0,179.0,179.0,26.0,27.0,26.0,27.0,75.0,83.0,83.0,90.0,50.0,49.0,50.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-164.0,-134.0,0.0,0.0,1.0,3.0,2.0,2.0
