PID,TrackName,CarName,EventDate,Lap,LapTime,Corr Speed kmh_Min,Corr Speed kmh_Max,Corr Speed kmh_Avg,Corr Speed kmh_Start,Corr Speed kmh_End,Corr Speed kmh_Std Dev,BRAKE _Min,BRAKE _Max,BRAKE _Avg,BRAKE _Start,BRAKE _End,BRAKE _Std Dev,Oversteer _Min,Oversteer _Max,Oversteer _Avg,Oversteer _Start,Oversteer _End,Oversteer _Std Dev,ROTY s_Min,ROTY s_Max,ROTY s_Avg,ROTY s_Start,ROTY s_End,ROTY s_Std Dev,THROTTLE _Min,THROTTLE _Max,THROTTLE _Avg,THROTTLE _Start,THROTTLE _End,THROTTLE _Std Dev,abs glat_Max,abs glat_Avg,abs glat_Start,abs glat_End,abs glat_Std Dev,abs glong_Min,abs glong_Max,abs glong_Avg,abs glong_Start,abs glong_End,abs glong_Std Dev,abs Steerangle_Min,abs Steerangle_Max,abs Steerangle_Avg,abs Steerangle_Start,abs Steerangle_End,abs Steerangle_Std Dev,lane deviation_Min,lane deviation_Max,lane deviation_Avg,lane deviation_Start,lane deviation_End,lane deviation_Std Dev,steering reversal rate per lap_Min,steering reversal rate per lap_Max,steering reversal rate per lap_Avg,steering reversal rate per lap_Start,steering reversal rate per lap_End,steering reversal rate per lap_Std Dev,steering reversal rate per sector_Min,steering reversal rate per sector_Max,steering reversal rate per sector_Avg,steering reversal rate per sector_Start,steering reversal rate per sector_End,steering reversal rate per sector_Std Dev,understeer_Min,understeer_Max,understeer_Avg,understeer_Start,understeer_End,understeer_Change,understeer_Std Dev,z,outlier,validlap,cluster_label
P132,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 6,89.907,55.9,225.1,143.3,193.5,192.8,40.9,0.0,100.0,12.0,0.0,0.0,28.0,-8.93,20.3,-1.23,-0.22,-0.58,2.17,-65.91,56.23,3.99,1.88,4.18,18.56,0.0,100.0,67.0,100.0,100.0,44.0,3.02,0.77,0.14,0.29,0.57,0.0,1.88,0.46,0.25,0.25,0.36,-0.0,203.5,30.03,3.25,7.92,35.81,0.0,1.0,0.26,0.0,0.0,0.44,0.0,23.27,11.48,0.0,7.45,7.2,0.0,3.65,0.47,0.0,0.0,0.7,0.0,8.93,1.38,0.22,0.58,0.35,1.54,-0.798476756852085,0,0,Fast
P132,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 7,89.164,65.2,225.1,144.4,192.8,193.5,37.6,0.0,100.0,10.0,0.0,0.0,24.0,-7.17,16.21,-1.3,-0.58,-0.31,1.73,-61.06,47.97,4.02,4.18,2.06,18.08,0.0,100.0,66.0,100.0,100.0,43.0,2.83,0.79,0.29,0.15,0.59,0.0,1.79,0.43,0.25,0.24,0.35,-0.0,168.88,28.68,7.92,4.26,30.58,0.0,1.0,0.29,0.0,0.0,0.46,0.0,26.3,13.07,7.45,12.62,7.9,0.0,4.18,0.53,0.0,0.0,0.82,0.0,7.17,1.39,0.58,0.31,-0.27,1.4,-0.8480364211530473,0,1,Fast
P132,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 8,88.899,62.3,229.7,145.1,193.5,193.1,38.4,0.0,100.0,12.0,0.0,0.0,27.0,-9.6,2.52,-1.5,-0.31,-0.55,1.82,-45.33,61.44,4.04,2.06,3.83,17.66,0.0,100.0,68.0,100.0,100.0,43.0,2.56,0.78,0.15,0.27,0.59,0.0,1.85,0.46,0.24,0.24,0.36,-0.0,169.56,29.73,4.26,7.47,34.31,0.0,1.0,0.27,0.0,0.0,0.44,0.0,23.73,11.52,12.62,12.82,7.19,0.0,4.03,0.45,0.0,0.0,0.75,0.0,9.6,1.53,0.31,0.55,0.24,1.79,-0.8657124790800395,0,1,Fast
P132,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 9,88.889,53.5,224.9,145.8,193.1,193.5,40.4,0.0,100.0,13.0,0.0,0.0,30.0,-9.44,1.64,-1.59,-0.55,-0.36,1.81,-37.6,56.26,4.04,3.83,2.15,17.85,0.0,100.0,69.0,100.0,100.0,43.0,2.76,0.79,0.27,0.14,0.58,0.0,1.92,0.47,0.24,0.24,0.38,-0.0,188.49,31.0,7.47,4.73,35.94,0.0,1.0,0.29,0.0,0.0,0.45,0.0,25.92,13.14,12.82,5.18,7.89,0.0,4.03,0.58,0.0,0.0,0.82,0.0,9.44,1.61,0.55,0.36,-0.18,1.79,-0.8663795001338885,0,1,Fast
P132,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 10,90.67,67.0,225.3,142.3,193.5,193.5,37.7,0.0,100.0,12.0,0.0,0.0,27.0,-7.01,12.29,-1.2,-0.36,-0.58,2.22,-48.1,58.63,3.94,2.15,3.19,17.93,0.0,100.0,67.0,100.0,100.0,43.0,2.92,0.78,0.14,0.21,0.61,0.0,1.82,0.44,0.24,0.25,0.34,-0.0,146.14,29.96,4.73,7.53,32.37,0.0,1.0,0.32,0.0,0.0,0.46,0.0,28.6,14.45,5.18,0.0,8.81,0.0,4.17,0.72,0.0,0.15,0.81,0.0,7.01,1.45,0.36,0.58,0.22,1.6,-0.7475830504434244,0,1,Fast
P132,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 11,91.92,59.5,225.0,140.9,193.5,192.8,38.8,0.0,100.0,12.0,0.0,0.0,27.0,-7.84,9.57,-1.36,-0.58,-0.52,1.68,-41.66,53.07,3.91,3.19,4.0,17.76,0.0,100.0,66.0,100.0,100.0,43.0,3.55,0.75,0.21,0.33,0.62,0.0,2.02,0.45,0.25,0.25,0.35,-0.0,163.53,28.62,7.53,7.45,32.33,0.0,1.0,0.29,0.0,0.0,0.45,0.0,26.58,12.86,0.0,21.27,8.14,0.0,3.88,0.53,0.15,0.0,0.86,0.0,7.84,1.41,0.58,0.52,-0.06,1.58,-0.6642054187123297,0,1,Fast
P132,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 12,89.73,58.3,228.9,144.1,192.8,192.1,40.5,0.0,100.0,12.0,0.0,0.0,29.0,-7.31,18.23,-1.26,-0.52,-0.53,2.05,-54.81,70.31,4.0,4.0,2.51,17.79,0.0,100.0,67.0,100.0,100.0,43.0,2.72,0.78,0.33,0.12,0.58,0.0,2.12,0.44,0.25,0.25,0.37,-0.0,151.26,29.65,7.45,6.83,30.46,0.0,1.0,0.33,0.0,0.0,0.47,0.0,29.45,14.65,21.27,0.0,9.16,0.0,4.18,0.63,0.0,0.0,0.84,0.0,7.31,1.43,0.52,0.53,0.01,1.43,-0.8102830295052075,0,1,Fast
P131,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 2,91.374,53.4,218.2,140.9,191.9,192.9,39.1,0.0,100.0,12.0,0.0,0.0,25.0,-8.4,16.99,-1.49,-0.59,-0.77,1.94,-51.71,56.5,3.93,3.4,5.68,18.04,0.0,100.0,65.0,100.0,100.0,40.0,2.7,0.74,0.25,0.39,0.57,0.0,1.67,0.43,0.26,0.26,0.34,-0.0,165.09,31.11,8.04,10.79,35.63,0.0,1.0,0.3,0.0,0.0,0.46,0.0,27.57,13.39,8.37,24.81,8.33,0.0,4.38,0.52,0.0,0.07,0.87,0.0,8.4,1.55,0.59,0.77,0.18,1.7,-0.7006247682524723,0,1,Fast
P131,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 3,91.349,57.2,225.0,140.7,192.9,191.9,37.7,0.0,100.0,13.0,0.0,0.0,27.0,-7.75,10.49,-1.34,-0.77,-0.3,1.96,-40.68,50.78,3.92,5.68,1.56,17.76,0.0,100.0,68.0,100.0,100.0,38.0,2.63,0.76,0.39,0.14,0.59,0.0,1.69,0.44,0.26,0.26,0.33,-0.0,157.51,29.72,10.79,4.09,33.11,0.0,1.0,0.29,0.0,0.0,0.45,0.0,26.1,12.66,24.81,25.06,7.99,0.0,4.32,0.53,0.07,0.0,0.88,0.0,7.75,1.47,0.77,0.3,-0.47,1.64,-0.7022923208870936,0,1,Fast
P131,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 4,90.767,59.4,213.8,141.5,191.9,193.0,37.0,0.0,100.0,13.0,0.0,0.0,27.0,-8.19,0.98,-1.48,-0.3,-0.6,1.69,-41.26,56.03,3.93,1.56,2.2,17.25,0.0,100.0,68.0,100.0,100.0,39.0,2.52,0.74,0.14,0.14,0.57,0.0,1.73,0.44,0.26,0.25,0.34,-0.0,158.88,29.04,4.09,7.25,32.77,0.0,1.0,0.26,0.0,0.0,0.44,0.0,25.06,11.25,25.06,0.0,7.34,0.0,4.07,0.48,0.0,0.0,0.8,0.0,8.19,1.49,0.3,0.6,0.3,1.68,-0.7411129462210918,0,0,Fast
P131,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 5,91.447,59.3,217.1,140.4,193.0,192.5,39.1,0.0,100.0,13.0,0.0,0.0,27.0,-8.37,22.28,-1.12,-0.6,-1.12,2.63,-44.67,66.41,3.93,2.2,6.76,18.29,0.0,100.0,67.0,100.0,100.0,39.0,2.63,0.74,0.14,0.44,0.58,0.0,1.72,0.43,0.25,0.24,0.35,-0.0,179.41,29.37,7.25,15.53,33.97,0.0,1.0,0.26,0.0,0.0,0.44,0.0,23.92,12.14,0.0,2.87,7.28,0.0,4.3,0.49,0.0,0.0,0.8,0.0,8.37,1.39,0.6,1.12,0.52,1.56,-0.6957555145593759,0,0,Fast
P131,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 6,89.642,48.8,226.1,143.5,192.5,192.8,39.8,0.0,100.0,15.0,0.0,0.0,31.0,-10.36,4.08,-1.75,-1.12,-0.69,2.19,-41.35,47.93,4.03,6.76,4.78,17.47,0.0,100.0,70.0,100.0,100.0,39.0,2.61,0.76,0.44,0.39,0.59,0.0,1.92,0.46,0.24,0.26,0.35,-0.0,168.97,33.0,15.53,10.08,38.71,0.0,1.0,0.3,0.0,0.0,0.46,0.0,27.22,13.57,2.87,16.33,8.07,0.0,4.35,0.56,0.0,0.2,0.83,0.0,10.36,1.78,1.12,0.69,-0.42,2.15,-0.8161528147790771,0,0,Fast
P131,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 7,90.834,59.0,228.9,141.6,192.8,192.4,42.0,0.0,100.0,14.0,0.0,0.0,29.0,-8.73,25.69,-1.1,-0.69,-0.34,3.54,-47.59,54.19,3.94,4.78,2.15,17.97,0.0,100.0,71.0,100.0,100.0,38.0,2.74,0.78,0.39,0.16,0.59,0.0,1.8,0.45,0.26,0.26,0.34,-0.0,240.0,33.56,10.08,4.6,39.93,0.0,1.0,0.31,0.0,0.0,0.46,0.0,28.23,15.02,16.33,15.81,8.45,0.0,4.53,0.64,0.2,0.02,0.85,0.0,8.73,1.54,0.69,0.34,-0.35,1.71,-0.7366439051603046,0,1,Fast
P131,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 8,91.276,50.4,227.9,140.8,192.4,193.4,39.0,0.0,100.0,14.0,0.0,0.0,29.0,-10.7,12.85,-1.4,-0.34,-0.13,2.09,-44.6,56.87,3.92,2.15,0.28,17.61,0.0,100.0,69.0,100.0,100.0,40.0,2.68,0.74,0.16,0.02,0.59,0.0,1.81,0.45,0.26,0.26,0.35,-0.0,175.12,29.45,4.6,1.23,35.03,0.0,1.0,0.27,0.0,0.0,0.44,0.0,24.8,11.37,15.81,0.0,7.55,0.0,4.25,0.45,0.02,0.0,0.8,0.0,10.7,1.5,0.34,0.13,-0.22,1.84,-0.70716157458019,0,1,Fast
P131,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 9,89.02,60.5,227.9,144.2,193.4,193.4,38.5,0.0,100.0,13.0,0.0,0.0,28.0,-8.83,2.64,-1.58,-0.13,-0.29,1.71,-47.06,66.76,4.04,0.28,1.34,17.59,0.0,100.0,71.0,100.0,100.0,37.0,2.82,0.78,0.02,0.09,0.59,0.0,1.77,0.44,0.26,0.25,0.36,-0.0,165.25,30.26,1.23,3.67,32.72,0.0,1.0,0.3,0.0,0.0,0.46,0.0,26.77,13.37,0.0,0.0,8.24,0.0,4.27,0.54,0.0,0.0,0.86,0.0,8.83,1.59,0.13,0.29,0.16,1.69,-0.8576415243284699,0,1,Fast
P131,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 10,89.73,50.0,229.2,143.4,193.4,192.5,39.3,0.0,100.0,15.0,0.0,0.0,30.0,-8.67,10.96,-1.39,-0.29,-0.68,2.15,-47.68,50.77,3.99,1.34,4.62,17.59,0.0,100.0,71.0,100.0,100.0,39.0,2.75,0.77,0.09,0.33,0.58,0.0,1.77,0.46,0.25,0.25,0.34,-0.0,153.37,30.99,3.67,9.52,34.4,0.0,1.0,0.28,0.0,0.0,0.45,0.0,24.87,12.18,0.0,0.0,7.52,0.0,4.52,0.54,0.0,0.0,0.83,0.0,8.67,1.54,0.29,0.68,0.39,1.76,-0.8102830295052075,0,1,Fast
P131,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 11,90.52,45.4,227.3,142.0,192.5,190.8,39.6,0.0,100.0,16.0,0.0,0.0,32.0,-7.2,9.52,-1.24,-0.68,-0.85,2.14,-46.96,47.29,3.97,4.62,4.56,17.67,2.0,100.0,74.0,100.0,100.0,37.0,2.53,0.76,0.33,0.29,0.59,0.0,1.78,0.46,0.25,0.27,0.34,-0.0,154.16,30.29,9.52,11.56,34.36,0.0,1.0,0.27,0.0,0.0,0.45,0.0,24.8,12.3,0.0,0.0,7.26,0.0,4.25,0.53,0.0,0.07,0.82,0.0,7.2,1.43,0.68,0.85,0.17,1.68,-0.7575883662511562,0,1,Fast
P131,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 12,90.61,47.1,228.2,142.0,190.8,190.3,38.0,0.0,100.0,14.0,0.0,0.0,30.0,-7.74,8.41,-1.24,-0.85,-0.52,1.59,-44.47,58.69,3.96,4.56,3.83,17.43,0.0,100.0,70.0,100.0,100.0,40.0,2.87,0.77,0.29,0.28,0.58,0.0,1.77,0.44,0.27,0.26,0.35,-0.0,148.52,27.81,11.56,7.63,29.95,0.0,1.0,0.25,0.0,0.0,0.43,0.0,22.28,10.85,0.0,4.46,6.85,0.0,3.35,0.49,0.07,0.0,0.64,0.0,7.74,1.32,0.85,0.52,-0.33,1.42,-0.7515851767665171,0,1,Fast
P130,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 2,91.004,60.1,227.3,141.7,192.2,191.9,38.6,0.0,100.0,10.0,0.0,0.0,22.0,-7.04,25.59,-0.73,-0.08,-0.22,3.34,-41.12,77.3,3.93,0.64,1.4,18.35,0.0,100.0,65.0,100.0,100.0,41.0,2.85,0.78,0.1,0.1,0.58,0.0,2.44,0.42,0.27,0.27,0.32,-0.0,240.0,30.51,0.84,2.78,35.79,0.0,1.0,0.28,0.0,0.0,0.45,0.0,25.75,11.9,8.3,2.57,7.74,0.0,3.48,0.52,0.18,0.1,0.72,0.0,7.04,1.25,0.08,0.22,0.14,1.28,-0.7253045472448757,0,1,Fast
P130,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 3,90.152,58.7,227.6,142.8,191.9,192.6,39.2,0.0,100.0,11.0,0.0,0.0,23.0,-8.73,17.78,-1.03,-0.22,-0.17,2.36,-56.66,50.79,3.98,1.4,0.09,18.01,0.0,100.0,66.0,100.0,100.0,42.0,3.07,0.77,0.1,0.09,0.58,0.01,1.82,0.44,0.27,0.26,0.32,-0.0,177.74,29.01,2.78,2.03,31.56,0.0,1.0,0.28,0.0,0.0,0.45,0.0,25.47,12.27,2.57,0.0,7.61,0.0,3.45,0.55,0.1,0.4,0.72,0.0,8.73,1.3,0.22,0.17,-0.05,1.38,-0.7821347410327901,0,1,Fast
P130,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 4,89.359,63.6,229.6,144.5,192.6,192.6,39.3,0.0,100.0,12.0,0.0,0.0,25.0,-6.96,10.81,-1.23,-0.17,-0.24,1.71,-37.64,57.39,4.01,0.09,1.79,17.48,0.0,100.0,68.0,100.0,100.0,41.0,2.87,0.78,0.09,0.15,0.58,0.0,1.77,0.45,0.26,0.24,0.33,-0.0,132.75,27.88,2.03,3.42,29.09,0.0,1.0,0.29,0.0,0.0,0.45,0.0,26.07,11.96,0.0,11.47,7.9,0.0,3.98,0.56,0.4,0.3,0.75,0.0,6.96,1.36,0.17,0.24,0.08,1.41,-0.835029510602997,0,0,Fast
P130,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 5,88.072,61.6,228.9,146.0,192.6,192.9,38.7,0.0,97.0,11.0,0.0,0.0,24.0,-6.55,2.53,-1.44,-0.24,-0.35,1.4,-38.75,55.43,4.08,1.79,2.5,17.54,0.0,100.0,67.0,100.0,100.0,41.0,3.01,0.81,0.15,0.17,0.59,0.0,1.72,0.44,0.24,0.26,0.33,-0.0,146.34,28.85,3.42,4.8,28.9,0.0,1.0,0.29,0.0,0.0,0.45,0.0,25.58,11.95,11.47,3.07,7.89,0.0,3.82,0.52,0.3,0.0,0.78,0.0,6.55,1.46,0.24,0.35,0.11,1.38,-0.9208751202333316,0,0,Fast
P130,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 6,88.704,62.6,230.2,145.5,192.9,193.9,39.7,0.0,100.0,12.0,0.0,0.0,26.0,-7.98,18.33,-1.2,-0.35,-0.26,2.77,-67.54,50.52,4.04,2.5,1.88,18.54,0.0,100.0,66.0,100.0,100.0,42.0,2.98,0.81,0.17,0.17,0.6,0.0,1.83,0.44,0.26,0.24,0.34,-0.0,175.12,31.92,4.8,3.62,36.24,0.0,1.0,0.32,0.0,0.0,0.47,0.0,28.22,13.45,3.07,0.0,8.63,0.0,4.02,0.57,0.0,0.07,0.84,0.0,7.98,1.51,0.35,0.26,-0.09,1.67,-0.8787193896300908,0,0,Fast
P130,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 7,89.677,59.2,230.5,143.5,193.9,193.1,37.8,0.0,100.0,12.0,0.0,0.0,25.0,-8.1,9.23,-1.42,-0.26,-0.3,1.82,-67.41,47.03,3.99,1.88,2.0,17.52,0.0,100.0,67.0,100.0,100.0,42.0,3.2,0.79,0.17,0.16,0.57,0.0,1.97,0.45,0.24,0.26,0.33,-0.0,144.71,30.18,3.62,4.19,31.01,0.0,1.0,0.31,0.0,0.0,0.46,0.0,27.78,13.16,0.0,7.22,8.81,0.0,3.87,0.69,0.07,0.0,0.89,0.0,8.1,1.52,0.26,0.3,0.04,1.61,-0.8138182410906057,0,1,Fast
P130,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 8,87.682,64.4,229.9,146.7,193.1,192.7,39.0,0.0,100.0,13.0,0.0,0.0,27.0,-7.18,3.98,-1.51,-0.3,-0.24,1.59,-38.28,53.51,4.08,2.0,1.21,17.47,0.0,100.0,69.0,100.0,100.0,42.0,2.91,0.81,0.16,0.09,0.58,0.0,1.88,0.47,0.26,0.25,0.34,-0.0,154.14,29.66,4.19,2.93,31.55,0.0,1.0,0.28,0.0,0.0,0.45,0.0,24.37,11.02,7.22,8.28,7.54,0.0,3.85,0.53,0.0,0.0,0.8,0.0,7.18,1.52,0.3,0.24,-0.06,1.57,-0.9468889413334332,0,1,Fast
P130,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 9,87.349,61.9,229.9,147.0,192.7,192.5,38.7,0.0,100.0,13.0,0.0,0.0,27.0,-5.6,2.55,-1.35,-0.24,-0.22,1.3,-39.92,59.49,4.1,1.21,1.32,17.15,0.0,100.0,69.0,100.0,100.0,42.0,2.73,0.81,0.09,0.09,0.57,0.0,1.91,0.47,0.25,0.25,0.34,-0.0,132.24,27.69,2.93,2.89,27.14,0.0,1.0,0.27,0.0,0.0,0.44,0.0,23.73,10.82,8.28,0.0,7.27,0.0,3.82,0.46,0.0,0.15,0.75,0.0,5.6,1.37,0.24,0.22,-0.02,1.27,-0.9691007424265968,0,1,Fast
P130,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 10,89.43,42.7,230.5,144.6,192.5,194.0,42.3,0.0,100.0,12.0,0.0,0.0,24.0,-11.0,10.31,-1.5,-0.22,-0.37,1.94,-42.82,47.68,4.01,1.32,2.69,17.06,0.0,100.0,66.0,100.0,100.0,43.0,3.18,0.79,0.09,0.21,0.58,0.0,1.85,0.45,0.25,0.24,0.33,-0.0,179.1,31.92,2.89,5.27,37.06,0.0,1.0,0.27,0.0,0.0,0.44,0.0,23.77,10.59,0.0,14.26,7.4,0.0,3.67,0.53,0.15,0.43,0.76,0.0,11.0,1.53,0.22,0.37,0.15,1.86,-0.83029366112067,0,1,Fast
P130,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 11,87.25,67.4,229.9,147.3,194.0,194.1,39.1,0.0,100.0,13.0,0.0,0.0,26.0,-8.87,10.58,-1.28,-0.37,-0.31,2.0,-39.77,70.0,4.1,2.69,2.03,17.58,0.0,100.0,69.0,100.0,100.0,42.0,3.0,0.81,0.21,0.15,0.58,0.0,1.87,0.47,0.24,0.24,0.34,-0.0,148.74,28.72,5.27,4.24,31.85,0.0,1.0,0.28,0.0,0.0,0.45,0.0,24.12,11.24,14.26,14.47,7.41,0.0,3.4,0.5,0.43,0.0,0.68,0.0,8.87,1.42,0.37,0.31,-0.06,1.66,-0.9757042508596996,0,1,Fast
P130,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","20/10/2024, ",Lap 12,87.34,67.0,230.6,147.2,194.1,193.6,38.9,0.0,100.0,13.0,0.0,0.0,27.0,-10.77,16.32,-1.33,-0.31,-0.15,2.4,-48.59,54.74,4.09,2.03,0.83,17.83,0.0,100.0,69.0,100.0,100.0,42.0,3.65,0.81,0.15,0.07,0.59,0.0,1.87,0.46,0.24,0.25,0.34,-0.0,173.64,30.32,4.24,1.75,34.56,0.0,1.0,0.26,0.0,0.0,0.44,0.0,22.95,10.09,14.47,0.0,7.04,0.0,3.97,0.44,0.0,0.0,0.78,0.0,10.77,1.51,0.31,0.15,-0.16,1.81,-0.9697010613750606,0,1,Fast
P129,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 2,108.954,47.1,196.7,118.9,166.9,163.1,35.4,0.0,100.0,10.0,0.0,0.0,23.0,-11.3,23.5,-1.36,-0.59,-0.65,2.7,-74.1,52.59,3.28,5.19,3.76,16.86,0.0,90.0,49.0,80.0,73.0,32.0,2.05,0.57,0.33,0.17,0.48,0.0,1.94,0.35,0.21,0.2,0.31,-0.0,215.0,31.54,9.24,8.84,39.98,0.0,1.0,0.22,0.0,0.0,0.42,0.0,24.3,11.92,10.07,4.86,7.14,0.0,4.4,0.54,1.12,0.28,0.75,0.0,11.3,1.5,0.59,0.65,0.06,2.15,0.4719982444136435,0,1,Slow
P129,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 3,115.152,0.0,190.7,113.2,163.1,175.1,46.9,0.0,100.0,11.0,0.0,0.0,26.0,-8.36,19.37,-0.84,-0.65,-0.63,2.2,-49.19,81.57,3.13,3.76,4.91,17.83,0.0,94.0,50.0,73.0,90.0,32.0,2.33,0.57,0.17,0.29,0.5,0.0,9.66,0.36,0.2,0.21,0.38,-0.0,240.0,40.84,8.84,9.58,57.86,0.0,1.0,0.19,0.0,0.0,0.39,0.0,21.35,11.05,4.86,1.71,6.07,0.0,3.0,0.5,0.28,0.7,0.63,0.0,8.36,1.03,0.65,0.63,-0.03,1.24,0.885417893589104,0,1,Slow
P129,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 4,107.799,0.0,202.0,120.1,175.1,186.3,46.6,0.0,100.0,12.0,0.0,0.0,27.0,-10.39,18.21,-1.19,-0.63,-0.63,2.51,-41.36,56.63,3.32,4.91,3.49,17.52,0.0,100.0,54.0,90.0,88.0,37.0,2.05,0.61,0.29,0.23,0.52,0.0,12.44,0.42,0.21,0.19,0.43,-0.0,182.43,35.65,9.58,8.67,44.43,0.0,1.0,0.21,0.0,0.0,0.41,0.0,22.42,11.75,1.71,3.14,6.64,0.0,4.27,0.52,0.7,0.0,0.75,0.0,10.39,1.33,0.63,0.63,0.01,2.06,0.3949573126941129,0,0,Slow
P129,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 5,104.432,49.2,198.7,124.0,186.3,185.4,36.2,0.0,100.0,12.0,0.0,0.0,28.0,-8.87,5.22,-1.35,-0.63,-0.77,1.84,-38.54,57.76,3.44,3.49,6.31,16.51,0.0,100.0,53.0,88.0,100.0,35.0,1.97,0.62,0.23,0.47,0.5,0.0,1.94,0.4,0.19,0.29,0.34,-0.0,137.22,29.09,8.67,11.53,32.77,0.0,1.0,0.24,0.0,0.0,0.43,0.0,24.82,12.89,3.14,5.46,7.11,0.0,4.13,0.53,0.0,0.33,0.79,0.0,8.87,1.4,0.63,0.77,0.14,1.75,0.1703713238632359,0,0,Slow
P129,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 6,97.329,45.5,208.6,131.9,185.4,193.0,37.0,0.0,100.0,12.0,0.0,0.0,27.0,-8.36,0.95,-1.37,-0.77,-0.55,1.75,-37.17,54.9,3.68,6.31,3.74,16.66,0.0,100.0,58.0,100.0,99.0,37.0,1.89,0.64,0.47,0.29,0.51,0.0,1.75,0.42,0.29,0.25,0.36,-0.0,156.68,28.43,11.53,7.54,33.99,0.0,1.0,0.21,0.0,0.0,0.41,0.0,20.9,11.15,5.46,10.03,6.08,0.0,4.22,0.42,0.33,0.0,0.72,0.0,8.36,1.38,0.77,0.55,-0.22,1.74,-0.3034137306855372,0,0,Fast
P129,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 7,113.537,0.0,207.0,115.0,193.0,186.6,53.3,0.0,100.0,11.0,0.0,0.0,25.0,-10.14,14.6,-1.2,-0.55,-0.64,2.33,-37.54,96.78,6.26,3.74,4.31,18.44,0.0,100.0,54.0,99.0,90.0,39.0,2.23,0.59,0.29,0.33,0.52,0.0,1.98,0.41,0.25,0.21,0.34,-0.0,240.0,43.73,7.54,8.93,56.49,0.0,1.0,0.18,0.0,0.0,0.39,0.0,20.87,12.5,10.03,0.0,5.71,0.0,4.23,0.43,0.0,0.0,0.73,0.0,10.14,1.3,0.55,0.64,0.09,2.02,0.77769399339253,0,1,Slow
P129,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 8,99.052,48.5,204.9,130.5,186.6,183.6,39.1,0.0,100.0,12.0,0.0,0.0,29.0,-10.72,8.12,-1.5,-0.64,-0.48,2.17,-44.77,59.4,3.62,4.31,2.22,16.63,0.0,100.0,58.0,90.0,99.0,37.0,2.01,0.66,0.33,0.14,0.5,0.0,1.88,0.41,0.21,0.21,0.36,-0.0,156.81,31.31,8.93,6.89,36.67,0.0,1.0,0.22,0.0,0.0,0.42,0.0,22.2,12.46,0.0,3.11,6.26,0.0,4.08,0.51,0.0,0.45,0.78,0.0,10.72,1.55,0.64,0.48,-0.15,2.09,-0.1884860031073954,0,1,Fast
